Test_Time(s),Step_Time(s),Current(A),Voltage(V)
8935.556677,335.6754402,-0.000451223,3.298839569
8936.560935,336.6796986,-0.000451223,3.299455166
8937.563776,337.6825392,-0.000451223,3.299147367
8938.565843,338.684606,-0.000270769,3.299762964
8939.566877,339.6856397,-0.000451223,3.299762964
8940.569018,340.6877816,-0.000270769,3.300070763
8941.571992,341.6907554,-0.000451223,3.300070763
8942.573027,342.6917902,-0.000270769,3.300378561
8943.575077,343.6938401,-0.000270769,3.300378561
8944.576121,344.6948848,-0.000270769,3.300378561
8945.581138,345.6999013,-0.000270769,3.300686359
8946.583239,346.7020024,-0.000451223,3.300686359
8947.585298,347.7040615,-0.000270769,3.300994158
8948.589344,348.7081067,-0.000451223,3.300994158
8949.591405,349.7101689,-0.000451223,3.301301956
8950.591435,350.7101989,-0.000270769,3.300994158
8951.591652,351.7104153,-0.000270769,3.301609516
8952.592523,352.7112864,-0.000270769,3.301609516
8953.595527,353.7142903,-0.000451223,3.301301956
8954.598703,354.7174666,-0.000270769,3.301917315
8955.599857,355.7186203,-0.000270769,3.301917315
8956.60102,356.7197837,-0.000451223,3.301917315
8957.602839,357.7216026,-0.000270769,3.302225113
8958.603784,358.7225477,-0.000270769,3.302532911
8959.605038,359.7238015,-0.000270769,3.302532911
8960.605881,360.7246445,-0.000451223,3.302532911
8960.88807,361.0068342,-0.000270769,3.302532911
8960.890632,1.15488E-06,0,3.302532911
8961.891969,1.00085461,-0.000270769,3.30284071
8962.895252,2.004137931,-0.000451223,3.302532911
8963.896296,3.005181942,-9.03152E-05,3.303148508
8964.89838,4.007266113,-0.000451223,3.30284071
8965.900427,5.009313713,-9.03152E-05,3.303148508
8966.903457,6.01234373,-0.000270769,3.303148508
8967.903496,7.012382226,-0.000451223,3.303148508
8968.903544,8.012430346,-9.03152E-05,3.303456306
8969.904685,9.013570982,-0.000270769,3.303456306
8970.914648,10.02353412,-0.000270769,3.303456306
8971.915705,11.02459045,-0.000270769,3.303764105
8972.916125,12.02501121,-0.000270769,3.303764105
8973.918799,13.02768553,-0.000631677,3.303764105
8974.918905,14.02779139,-0.000270769,3.303764105
8975.919968,15.02885388,-0.000270769,3.304071665
8976.92392,16.03280664,-0.000270769,3.304071665
8977.924961,17.03384681,-0.000451223,3.304071665
8978.925436,18.03432223,-0.412788361,3.232361317
8979.926125,19.03501131,-0.412427455,3.232053518
8980.928148,20.03703389,-0.412607908,3.231437922
8981.928968,21.03785424,-0.412788361,3.231130123
8982.93125,22.04013551,-0.412607908,3.230822325
8983.93335,23.04223623,-0.412788361,3.22989893
8984.935324,24.0442103,-0.412788361,3.22989893
8985.935356,25.04424226,-0.412607908,3.22959137
8986.938624,26.04751056,-0.412788361,3.229283571
8987.943503,27.05238916,-0.412607908,3.229283571
8988.94366,28.05254622,-0.412607908,3.228975773
8989.947792,29.05667799,-0.412788361,3.228360176
8990.957666,30.06655221,-0.412607908,3.228052378
8991.957784,31.06667,-0.412607908,3.228052378
8992.957815,32.06670118,-0.412788361,3.227744579
8993.959786,33.06867218,-0.412427455,3.227744579
8994.959817,34.06870259,-0.412607908,3.227436781
8995.961981,35.07086799,-0.412607908,3.227128983
8996.96397,36.0728563,-0.412427455,3.227128983
8997.965029,37.07391456,-0.412788361,3.226821423
8998.96507,38.07395613,-0.412607908,3.226513624
8999.968096,39.07698153,-0.412607908,3.226513624
9000.968222,40.07710818,-0.412427455,3.226205826
9001.968349,41.07723445,-0.412788361,3.225898027
9002.971286,42.08017246,-0.412788361,3.225590229
9003.974254,43.08314012,-0.412607908,3.225590229
9004.975301,44.08418644,-0.412788361,3.225282431
9005.978403,45.08728883,-0.825125515,3.155110836
9006.980425,46.08931063,-0.825125515,3.153571844
9007.980523,47.08940918,-0.825305939,3.152340889
9008.981614,48.09049939,-0.825125515,3.151109695
9009.983682,49.09256778,-0.825125515,3.150801897
9010.985675,50.0945611,-0.825486422,3.150494099
9011.986771,51.09565708,-0.825125515,3.14987874
9012.98786,52.09674574,-0.825305939,3.148955345
9013.988755,53.09764154,-0.824945033,3.148955345
9014.989219,54.09810542,-0.825125515,3.148339748
9015.991921,55.10080707,-0.825125515,3.147416592
9016.993957,56.1028435,-0.824945033,3.147416592
9017.995994,57.10488302,0.412246823,3.357623816
9018.999149,58.10803545,0.412427276,3.361624956
9020.000105,59.10899092,0.41206637,3.36316371
9021.003566,60.11245248,0.412427276,3.364394903
9022.005213,61.11409934,0.412246823,3.365933657
9023.005252,62.11413822,0.41206637,3.366549253
9024.008489,63.11737573,0.412246823,3.367472649
9025.009396,64.11828231,0.412607729,3.368703604
9026.0094,65.11828616,-0.000270769,3.298839569
9027.011544,66.12043077,-0.000270769,3.298532009
9028.013502,67.1223879,-0.000270769,3.298532009
9029.013605,68.12249107,-0.000270769,3.298532009
9030.015774,69.12466109,-0.000451223,3.298532009
9031.018611,70.12749709,-0.000270769,3.299147367
9032.021714,71.13060025,-0.000451223,3.298839569
9033.022716,72.13160191,-0.000270769,3.299455166
9034.025798,73.13468352,-0.000270769,3.299762964
9035.026875,74.13576102,-0.000451223,3.299762964
9036.029001,75.13788676,-0.000270769,3.299762964
9037.029959,76.13884531,-0.000270769,3.300378561
9038.030081,77.13896658,-0.000270769,3.300070763
9039.032078,78.14096375,-0.000270769,3.300378561
9040.033119,79.14200506,-0.000451223,3.300378561
9041.033156,80.14204163,-0.000451223,3.300686359
9042.036269,81.14515519,-0.412607908,3.22989893
9043.038295,82.14718123,-0.412788361,3.229283571
9044.039496,83.1483823,-0.412607908,3.228975773
9045.049353,84.15823842,-0.412607908,3.228360176
9046.052357,85.16124303,-0.412607908,3.228052378
9047.054423,86.16330911,-0.412607908,3.227744579
9048.057494,87.16638032,-0.412607908,3.227436781
9049.057547,88.16643306,-0.412607908,3.227128983
9050.05857,89.16745628,-0.412607908,3.226821423
9051.059646,90.16853225,-0.412788361,3.226205826
9052.060702,91.1695878,-0.412788361,3.226205826
9053.061848,92.1707346,-0.412607908,3.225898027
9054.07194,93.18082593,-0.412607908,3.225898027
9055.072985,94.18187148,-0.412607908,3.225282431
9056.074979,95.18386519,-0.412607908,3.225282431
9057.077942,96.18682784,-0.412607908,3.224974632
9058.081294,97.19018006,-0.412788361,3.224666834
9059.084077,98.19296294,-0.412788361,3.224666834
9060.085099,99.19398539,-0.412607908,3.224359274
9061.088494,100.1973803,-0.412607908,3.224359274
9062.089255,101.198141,-0.412607908,3.224051476
9063.091223,102.2001089,-0.412607908,3.224359274
9064.09427,103.2031563,-0.412607908,3.223743677
9065.096302,104.2051881,-0.412427455,3.223435879
9066.098361,105.2072465,-0.824945033,3.152956247
9067.098403,106.2072884,-0.825125515,3.151109695
9068.099579,107.2084656,-0.825125515,3.150801897
9069.109714,108.2186001,-0.824945033,3.14987874
9070.111582,109.2204679,-0.825305939,3.149263144
9071.114683,110.2235692,-0.825125515,3.148647547
9072.115767,111.2246528,-0.825305939,3.14803195
9073.117763,112.2266484,-0.825125515,3.147724152
9074.11883,113.2277163,-0.825125515,3.147108793
9075.120972,114.2298582,-0.824945033,3.146800995
9076.122958,115.2318439,-0.825305939,3.146185398
9077.125918,116.2348042,-0.825125515,3.1458776
9078.128955,117.2378415,0.412427276,3.357931614
9079.132029,118.2409147,0.412427276,3.360393763
9080.133096,119.2419822,0.412246823,3.362240553
9081.133108,120.2419941,0.412246823,3.36316371
9082.135165,121.2440509,0.412427276,3.364394903
9083.136253,122.2451384,0.412427276,3.36531806
9084.138272,123.2471587,0.412246823,3.366241455
9085.140354,124.2492398,0.412427276,3.367472649
9086.142393,125.2512785,-0.412788361,3.226513624
9087.145453,126.2543394,-0.412607908,3.225282431
9088.147538,127.2564235,-0.412788361,3.224666834
9089.148757,128.2576439,-0.412788361,3.224051476
9090.149625,129.2585104,-0.412788361,3.223743677
9091.152653,130.2615385,-0.412788361,3.223435879
9092.155356,131.2642432,-0.412607908,3.223435879
9093.157879,132.2667651,-0.412607908,3.22312808
9094.1599,133.2687861,-0.412607908,3.222820282
9095.159967,134.2688535,-0.412607908,3.222512484
9096.1609,135.2697866,-0.412788361,3.222204685
9097.162909,136.2717946,-0.412788361,3.222204685
9098.163102,137.2719875,-0.412607908,3.222204685
9099.165054,138.27394,-0.412607908,3.221896887
9100.175289,139.2841749,-0.412788361,3.221896887
9101.177159,140.286045,-0.412607908,3.221589327
9102.180234,141.2891201,-0.412607908,3.221589327
9103.181484,142.2903704,-0.412427455,3.221589327
9104.184435,143.2933211,-0.412607908,3.22097373
9105.186304,144.2951901,-0.412607908,3.221281528
9106.189574,145.29846,-0.412607908,3.22097373
9107.192511,146.3013972,-0.412607908,3.22097373
9108.193528,147.3024143,-0.412607908,3.220665932
9109.194801,148.3036881,-0.412788361,3.220358133
9110.197604,149.3064902,-0.412788361,3.220358133
9111.197651,150.3065372,-0.412788361,3.220665932
9112.197941,151.3068271,-0.412607908,3.220050335
9113.198786,152.3076717,-0.412607908,3.220050335
9114.199831,153.3087164,-0.412607908,3.220050335
9115.203989,154.3128752,-0.412788361,3.220050335
9116.204896,155.3137821,-0.412427455,3.219742537
9117.204948,156.3138341,-0.412607908,3.219742537
9118.207029,157.3159148,-0.412607908,3.219742537
9119.209007,158.3178931,-0.412607908,3.219742537
9120.212246,159.3211314,-0.412607908,3.219434738
9121.213136,160.3220222,-0.412607908,3.219434738
9122.21421,161.3230966,-0.412607908,3.219434738
9123.215299,162.3241853,-0.412788361,3.219434738
9124.219278,163.3281638,-0.412788361,3.219434738
9125.220332,164.3292179,-0.412607908,3.21912694
9126.222415,165.3313009,-0.412788361,3.21912694
9127.227449,166.3363346,-0.412788361,3.21912694
9128.227494,167.33638,-0.412607908,3.21912694
9129.227516,168.336402,-0.412607908,3.21881938
9130.231601,169.3404876,-0.824945033,3.147724152
9131.233652,170.3425386,-0.824945033,3.146800995
9132.235796,171.3446821,-0.825125515,3.1458776
9133.238784,172.3476705,-0.824945033,3.145569801
9134.239815,173.348701,-0.825125515,3.144954205
9135.241865,174.3507517,-0.824945033,3.144646645
9136.242916,175.3518023,-0.825125515,3.144031048
9137.242974,176.3518604,-0.825305939,3.143723249
9138.242974,177.35186,-0.825125515,3.143107653
9139.247097,178.3559833,-0.825125515,3.142799854
9140.24819,179.3570762,-0.825305939,3.142184496
9141.249335,180.3582211,-0.825125515,3.142184496
9142.250205,181.3590911,0.412427276,3.355161667
9143.252451,182.361337,0.412246823,3.357316017
9144.262353,183.3712389,0.412246823,3.358547211
9145.262427,184.3713132,0.412427276,3.360393763
9146.265557,185.3744425,0.412246823,3.361317158
9147.266467,186.3753533,0.412246823,3.361932755
9148.2685,187.3773863,0.412246823,3.362855911
9149.270501,188.3793866,0.412246823,3.363779306
9150.271667,189.380553,-0.000270769,3.293915272
9151.272635,190.3815208,-0.000270769,3.293607473
9152.272704,191.3815897,-0.000270769,3.293607473
9153.272755,192.3816409,-0.000451223,3.293607473
9154.276781,193.3856664,-0.000270769,3.293915272
9155.28295,194.3918365,-0.000451223,3.293915272
9156.28391,195.3927963,-0.000451223,3.29422307
9157.283982,196.3928682,-0.000270769,3.294838667
9158.284072,197.3929587,-0.000270769,3.295146465
9159.285006,198.3938918,-0.000270769,3.295454264
9160.28708,199.3959664,-0.000270769,3.295454264
9161.289115,200.3980017,-0.000270769,3.295454264
9162.290203,201.3990888,-0.000270769,3.295762062
9163.293313,202.4021993,-0.000270769,3.296069622
9164.295297,203.404183,-0.000270769,3.29637742
9165.298355,204.4072411,-0.000270769,3.29637742
9166.303506,205.4123919,-0.412607908,3.225282431
9167.306504,206.4153903,-0.412607908,3.224359274
9168.308492,207.4173782,-0.412607908,3.224359274
9169.308666,208.4175518,-0.412607908,3.223743677
9170.318603,209.4274888,-0.412607908,3.223435879
9171.320686,210.429573,-0.412607908,3.222820282
9172.323671,211.4325564,-0.412607908,3.222820282
9173.324785,212.4336709,-0.412607908,3.222512484
9174.326849,213.4357354,-0.412788361,3.222204685
9175.327854,214.4367394,-0.412607908,3.221896887
9176.328907,215.4377926,-0.412607908,3.221896887
9177.331115,216.4400012,-0.412607908,3.221589327
9178.333955,217.442841,-0.412607908,3.221281528
9179.335104,218.4439901,-0.412607908,3.221281528
9180.338157,219.4470428,-0.412607908,3.221281528
9181.339156,220.4480418,-0.412607908,3.220358133
9182.343299,221.4521851,-0.412607908,3.220665932
9183.344219,222.4531048,-0.412788361,3.220358133
9184.34541,223.4542959,-0.412788361,3.220050335
9185.346365,224.4552509,-0.412788361,3.220050335
9186.349394,225.4582802,-0.412788361,3.220050335
9187.350709,226.4595956,-0.412607908,3.220050335
9188.351651,227.4605376,-0.412607908,3.219742537
9189.353385,228.4622722,-0.412607908,3.219434738
9190.356775,229.465661,-0.412607908,3.219434738
9191.358816,230.4677025,-0.412607908,3.219434738
9192.360693,231.4695791,-0.412788361,3.21912694
9193.363718,232.4726042,-0.412607908,3.21912694
9194.36396,233.4728459,-0.412607908,3.21912694
9195.36485,234.4737363,-0.412788361,3.21881938
9196.364911,235.4737971,-0.412788361,3.21881938
9197.365995,236.4748804,-0.412607908,3.21881938
9198.375959,237.4848447,-0.412607908,3.218511581
9199.379009,238.4878948,-0.412788361,3.218511581
9200.379113,239.4879987,-0.412788361,3.218511581
9201.381194,240.4900794,-0.412607908,3.218511581
9202.386248,241.4951347,-3.298967838,2.719615221
9203.389308,242.4981947,-3.299148321,2.714075327
9204.390305,243.499191,-3.299148321,2.710074425
9205.391339,244.5002246,-3.299328804,2.706688881
9206.391432,245.5003186,-3.299328804,2.703611135
9207.39147,246.5003563,-3.299328804,2.701148987
9208.392558,247.5014442,-3.299148321,2.69837904
9209.393663,248.502549,-3.299148321,2.696224689
9210.396639,249.5055251,-2.062136889,2.907970905
9211.406688,250.5155737,-2.062136889,2.907970905
9212.409699,251.5185853,-2.061956406,2.907663107
9213.41075,252.5196354,-2.062136889,2.90704751
9214.41175,253.520636,-2.061956406,2.906431913
9215.41185,254.520736,-2.062136889,2.905508757
9216.41186,255.5207457,-2.061956406,2.90489316
9217.411987,256.5208731,-2.062136889,2.903969765
9218.411992,257.5208781,-2.062136889,2.903354406
9219.414031,258.5229168,-2.061956406,2.903046608
9220.417054,259.5259399,-2.062317371,2.902123213
9221.418152,260.5270378,-2.062136889,2.901815414
9222.419166,261.5280522,-2.062136889,2.901199818
9223.422273,262.5311588,-2.061956406,2.900584459
9224.425354,263.5342404,-2.062317371,2.899661064
9225.42634,264.5352259,-2.062136889,2.899353266
9226.42836,265.5372466,-2.062136889,2.898737669
9227.428599,266.5374849,-2.062136889,2.898429871
9228.430753,267.5396399,-2.062136889,2.898122311
9229.435608,268.5444942,-2.062136889,2.897506714
9230.436603,269.5454889,-2.062136889,2.896891117
9231.4383,270.547187,-2.062136889,2.89627552
9232.438699,271.5475847,-2.061956406,2.89627552
9233.440809,272.5496946,-2.062136889,2.895660162
9234.440897,273.5497836,0.824764431,3.395171881
9235.443863,274.5527489,0.824944854,3.39978838
9236.445858,275.5547438,0.824764431,3.402866125
9237.447737,276.5566235,0.824944854,3.405636072
9238.454008,277.5628941,0.824944854,3.407482624
9239.456069,278.5649548,0.824944854,3.409945011
9240.459217,279.568103,0.824944854,3.412099361
9241.461152,280.5700382,0.824764431,3.413638115
9242.464161,281.5730474,-0.825125515,3.129873514
9243.466286,282.5751724,-0.825125515,3.128642559
9244.467302,283.5761883,-0.825125515,3.128334761
9245.468334,284.57722,-0.825125515,3.128026962
9246.470451,285.5793365,-0.825305939,3.127719164
9247.473408,286.5822938,-0.825125515,3.127103567
9248.476581,287.585467,-0.825125515,3.127411366
9249.477585,288.586471,-0.825305939,3.127103567
9250.478709,289.5875951,-0.825125515,3.127103567
9251.480696,290.5895818,-0.825125515,3.127103567
9252.483753,291.5926392,-0.825125515,3.127103567
9253.483767,292.592653,-0.825305939,3.126795769
9254.493759,293.6026454,-0.825305939,3.127103567
9255.49587,294.6047562,-0.824945033,3.127103567
9256.499007,295.6078928,-0.825125515,3.127103567
9257.500923,296.6098088,-0.825486422,3.127103567
9258.504042,297.6129281,-0.825125515,3.127103567
9259.504298,298.6131841,-0.825125515,3.127103567
9260.514107,299.6229933,-0.824945033,3.127103567
9261.516214,300.6251013,-0.825305939,3.127103567
9262.517258,301.6261441,-0.825125515,3.127103567
9263.527278,302.6361635,-0.825125515,3.127103567
9264.52733,303.6362162,-0.825125515,3.127103567
9265.52859,304.6374758,-0.825305939,3.127103567
9266.530381,305.639267,-0.825125515,3.127103567
9267.530502,306.6393883,-0.825125515,3.127103567
9268.531616,307.6405024,-0.825125515,3.127411366
9269.533649,308.6425353,-0.825125515,3.126795769
9270.534616,309.6435016,-0.825125515,3.127103567
9271.534663,310.6435493,-0.825125515,3.127103567
9272.534699,311.6435847,-0.825125515,3.127411366
9273.5359,312.6447866,-0.825486422,3.126795769
9274.539823,313.6487086,1.649980068,3.555828094
9275.539891,314.6487771,1.649980068,3.559829235
9276.540889,315.6497745,1.649799585,3.562906981
9277.542957,316.6518433,1.649980068,3.565676928
9278.5431,317.6519865,1.649980068,3.568446875
9279.545053,318.653939,1.650160551,3.570293427
9280.546137,319.655023,1.649980068,3.572755575
9281.548185,320.657071,1.649980068,3.574602127
9282.549203,321.6580889,-0.000270769,3.291145325
9283.550299,322.6591848,-0.000451223,3.290222168
9284.551303,323.6601892,-0.000451223,3.28991437
9285.551372,324.6602577,-0.000270769,3.28991437
9286.552412,325.6612983,-0.000270769,3.28991437
9287.558455,326.6673414,-0.000451223,3.289606571
9288.560651,327.6695364,-0.000451223,3.289606571
9289.563557,328.6724429,-0.000270769,3.28991437
9290.564673,329.6735585,-0.000270769,3.28991437
9291.566697,330.6755834,-0.000451223,3.28991437
9292.568706,331.6775921,-0.000451223,3.290222168
9293.571808,332.6806945,-0.000451223,3.290222168
9294.574089,333.6829754,-0.000451223,3.290222168
9295.574856,334.6837418,-0.000451223,3.290529966
9296.577004,335.6858899,-0.000451223,3.290529966
9297.577987,336.6868735,-0.000451223,3.290529966
9298.580001,337.6888868,-0.000270769,3.291145325
